id,name,error_tries,discovering_tries,uuid,timestamp,timestamp_s,duration,host,source,current_status,outgoing,incoming,degree,pages
27094,almmkofqaprptb7maojyyburcbwlx5px6lsgt4rmd5qpm2jirefq.b32.i2p,1,2,91f2d422-7e07-11e9-8770-080027530170,2019-07-23 01:50:02,2019-08-02 12:23:09,15033.116666666667,i2pProjectM4,FLOODFILL,FINISHED,10,0,0,30
27102,k6df36tvyeb7w52nbtn6wzwsdne26gffn6x7xzm3rfcutdjjkwiq.b32.i2p,1,192,fc20deb4-7d50-11e9-9629-08002702eafd,2019-07-23 02:00:04,2019-08-10 17:31:02,26850.966666666667,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,1
27154,iow4vfqjsmrtupg3svk6lks2twteltcm5oio2yiqtxx5uudsbiia.b32.i2p,1,164,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-07-23 02:06:24,2019-07-30 18:13:28,11047.066666666668,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,1
27367,4uzpz6bfaqkbqndtm4wuqfbw6zchv36c5m3dfzygvy6k7kryca3a.b32.i2p,1,159,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-07-23 11:47:06,2019-07-30 22:00:16,10693.166666666666,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,11
27402,xvghkss2pomhxxk4ch7pc2kedar3r5bgqtifbii4lxcztgig6gta.b32.i2p,1,151,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-07-23 13:06:26,2019-07-30 14:08:45,10142.316666666668,i2pProjectM2,FLOODFILL,FINISHED,13,0,0,31
27491,w7cevyq4iswcqvfhjs6w5bg262lfrjvurol3x64c67a4ai7yjozq.b32.i2p,1,217,fc20deb4-7d50-11e9-9629-08002702eafd,2019-07-23 19:05:03,2019-08-11 20:34:26,27449.383333333335,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,28
27505,wwjh534xtxaw6ofyklm6gt3tvhzuovsf6m25o6f7hxcbtqzyhevq.b32.i2p,1,241,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-07-23 20:10:45,2019-08-03 21:28:45,15918.0,i2pProjectM2,FLOODFILL,FINISHED,10,0,0,31
27511,x6sjnbcooagnqie6mzp3dr7ogiarzmc3yyurxkfswi72up5kwxlq.b32.i2p,1,73,fc20deb4-7d50-11e9-9629-08002702eafd,2019-07-23 21:05:04,2019-08-05 13:21:03,18255.983333333334,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,3
27600,fwcirodgzpninlqmnmmqzahljxs7o63rbb3lzyc2uni77htd5h6a.b32.i2p,1,162,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-07-24 02:08:14,2019-07-31 16:41:32,10953.3,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,28
27635,xk6y5xjng2svky3xwp6yhtirkmwef6ypkcjhehhkwqk4glp46gqa.b32.i2p,1,148,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-07-24 02:25:43,2019-07-30 23:56:10,9930.45,i2pProjectM2,FLOODFILL,FINISHED,2,0,0,32
27678,gijabxlt4ox2mblh2nfxnds6u4mlsdeoonizknbdksl7klmbpvoq.b32.i2p,1,12,8dc195e6-7e07-11e9-af84-0800270851f6,2019-07-24 05:25:50,2019-07-24 18:11:25,765.5833333333334,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,21
27736,w4lgoexstg4hkunnhr74ny7ug63xgh662hmtvla4xbjxj6w2fhmq.b32.i2p,1,1,8dc195e6-7e07-11e9-af84-0800270851f6,2019-07-24 09:28:50,2019-07-24 10:30:54,62.06666666666667,i2pProjectM3,FLOODFILL,FINISHED,13,0,0,20
27737,dns3a44zzbexpzpqakipnshxvdovx5vx4wpwknncbcekldjqp2wa.b32.i2p,1,4,8dc195e6-7e07-11e9-af84-0800270851f6,2019-07-24 09:30:38,2019-07-24 13:49:59,259.35,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,1
27813,eecob64j6qbr6jqhntmihdbcj24w44abkbcsgwai7rfqdvz56j2q.b32.i2p,1,299,91f2d422-7e07-11e9-8770-080027530170,2019-07-24 16:50:04,2019-08-15 11:36:43,31366.65,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,28
27887,6ucitrwkrtgqjnoauyui7ob275shcu5ghodg4vz2smx7ly3rxq7a.b32.i2p,1,2,8dc195e6-7e07-11e9-af84-0800270851f6,2019-07-24 22:55:40,2019-07-25 03:06:37,250.95,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,28
27979,zrxzv2vggrnzjzvzi4md2eej5ufwugogzgn4spp24uro4n2pp4tq.b32.i2p,1,4,91f2d422-7e07-11e9-8770-080027530170,2019-07-25 02:05:03,2019-08-02 14:22:06,12257.05,i2pProjectM4,FLOODFILL,FINISHED,4,0,0,6
27985,v7gloqbalcpz5wimb7tgvlihuvbwffhxixhe6scr4a3ofw2226bq.b32.i2p,1,12,fc20deb4-7d50-11e9-9629-08002702eafd,2019-07-25 02:05:04,2019-08-02 22:49:21,12764.283333333333,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,4
27999,rtv5ufhxasszywdh3oelqrc4yg4kirtirglub4h3mwovwig624eq.b32.i2p,1,134,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-07-25 02:07:08,2019-07-31 08:04:47,8997.65,i2pProjectM2,FLOODFILL,FINISHED,1,0,0,13
28075,4pf7ftsi35ujbv4awbli2bgmrtkmmwezcw4l53x4q5kparfes3ba.b32.i2p,1,9,91f2d422-7e07-11e9-8770-080027530170,2019-07-25 04:35:03,2019-08-02 19:30:13,12415.166666666666,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,1
28078,sjmwr3pvkh7y55fgnosxz7hll72elpygiwlm3vteev7tcfwojkra.b32.i2p,1,145,fc20deb4-7d50-11e9-9629-08002702eafd,2019-07-25 04:40:02,2019-08-08 17:54:42,20954.666666666668,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,28
28171,wfvgyyp3lbztwkmc75l7ba7npentwewhsiwbafxxoh2dyg5mrqka.b32.i2p,1,1,8dc195e6-7e07-11e9-af84-0800270851f6,2019-07-25 10:47:46,2019-07-25 11:25:07,37.35,i2pProjectM3,FLOODFILL,FINISHED,13,0,0,23
28284,lhl5ij5ddgmvbg3dfqt4aaubailhaphmw7ougfnldzixkmp3f25a.b32.i2p,1,4,fc20deb4-7d50-11e9-9629-08002702eafd,2019-07-25 17:50:04,2019-08-02 14:15:28,11305.4,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,1
28300,4tf6jt7flfpkf2pkzhufnbo2wrranhsmbcda22oep3y4pelmftza.b32.i2p,1,3,8dc195e6-7e07-11e9-af84-0800270851f6,2019-07-25 18:35:35,2019-07-25 21:03:49,148.23333333333332,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,1
28488,576qldbyezlfm4m6h2iykulxnayzncdagmdyu5yublfm7ksqapra.b32.i2p,1,60,91f2d422-7e07-11e9-8770-080027530170,2019-07-26 03:05:03,2019-08-05 00:17:23,14232.333333333334,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,1
28499,r2al7m32cg2ypjcny627wkoiyanrasmorub2wqla3y6gn6rwzzvq.b32.i2p,1,94,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-07-26 03:17:24,2019-07-30 12:54:43,6337.316666666667,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,31
28629,eeadtwthjwtzmfurcgg6keiioqfzq5sw7szegm6og2iem5cqgqwq.b32.i2p,1,1,8dc195e6-7e07-11e9-af84-0800270851f6,2019-07-26 10:05:25,2019-07-26 10:18:33,13.133333333333333,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,1
28693,o3wcsl22b72cw7urh7j5rbqkvwrwmoan3ez5a7h34fzwf3b27czq.b32.i2p,1,22,91f2d422-7e07-11e9-8770-080027530170,2019-07-26 14:30:02,2019-08-03 12:08:59,11378.95,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,104
28830,ppl7rikfforp32fmulfqoipt6gn4rl6ydgkabd4iw7x65vm7huaq.b32.i2p,1,4,fc20deb4-7d50-11e9-9629-08002702eafd,2019-07-26 23:30:03,2019-08-02 14:15:48,9525.75,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,1
28889,gkx3o5fy7mv7l4psqqnhp35d5iun7rt3soci6ylf3rgb7a5a655q.b32.i2p,1,2,91f2d422-7e07-11e9-8770-080027530170,2019-07-27 02:05:04,2019-08-02 12:19:05,9254.016666666666,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,1
28958,wf3uaec2buqx5cvt5bnz5gnoguvh6vot5kyidorqwyixsf55x5ja.b32.i2p,1,82,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-07-27 02:16:08,2019-07-30 21:49:39,5493.516666666666,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,3
29001,2xa7va6jsuyluoy4ocdpzef5q2tkkomvw3eoyxqvedy5oomei6pq.b32.i2p,1,2,91f2d422-7e07-11e9-8770-080027530170,2019-07-27 03:45:02,2019-08-02 12:24:39,9159.616666666667,i2pProjectM4,FLOODFILL,FINISHED,13,0,0,23
29044,ghlra7mm6fjqntmadgiv5piigmaew7fftvfbt3q52laatzp2faza.b32.i2p,1,69,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-07-27 07:37:46,2019-07-30 13:00:02,4642.266666666666,i2pProjectM2,FLOODFILL,FINISHED,13,0,0,29
29147,yk5myu643zzqn42ewx5qdoruwcg3ko2qo53sepznkdcevf3g5d4q.b32.i2p,1,203,8dc195e6-7e07-11e9-af84-0800270851f6,2019-07-27 13:03:18,2019-08-05 11:57:27,12894.15,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,28
29471,rhzlungd3setztkx5tfofjklkhctmbrstgcm5i3w65pbz3srko4q.b32.i2p,1,38,fc20deb4-7d50-11e9-9629-08002702eafd,2019-07-28 03:55:04,2019-08-04 03:10:51,10035.783333333333,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,28
29506,zgp3nzsiq2h7ckcu7w4mm3vx7mge3ulgotkldqgmr3hi56mc235a.b32.i2p,1,136,8dc195e6-7e07-11e9-af84-0800270851f6,2019-07-28 05:37:25,2019-08-03 05:33:56,8636.516666666666,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,2
29549,jntgnafwi7bvbtnnrbpsfwdl5xdkcmgldr7xcbafjt4s7bnoe7xa.b32.i2p,1,98,fc20deb4-7d50-11e9-9629-08002702eafd,2019-07-28 08:55:04,2019-08-06 17:12:39,13457.583333333334,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,28
29578,u52fjh2ihpwpqbkky4hskfln5ktszx5yk36p3erxvgjqwje2fhva.b32.i2p,1,1,fc20deb4-7d50-11e9-9629-08002702eafd,2019-07-28 10:55:02,2019-08-02 12:47:23,7312.35,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,28
29716,kcvvoplefxp455ws6huc7kjmy5jpqepmcrc2ah34vzocq2mwqwfq.b32.i2p,1,215,fc20deb4-7d50-11e9-9629-08002702eafd,2019-07-28 21:00:05,2019-08-11 21:20:33,20180.466666666667,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,263
29873,2y7fgouz2sirzg62mj3kozhtdytimddtaigrbq377xa5ojd7gjwa.b32.i2p,1,238,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-07-29 03:25:41,2019-08-08 22:53:01,15567.333333333334,i2pProjectM2,FLOODFILL,FINISHED,4,0,0,5
29952,xh3tlc347i2kwgnw7w5p4hlddqrtdmc6w5haowoqbidsue4cl2na.b32.i2p,2,11,91f2d422-7e07-11e9-8770-080027530170,2019-07-29 08:55:05,2019-08-02 23:21:14,6626.15,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,28
29969,t3cuogxg2q27h4ruuif77bqtobdrbiw6komxavgafmgs5u6bij7q.b32.i2p,1,28,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-07-29 09:56:03,2019-07-30 16:31:00,1834.95,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,1
30012,amtstumiegib6ujcihbjx5qjksxri4gagibn4wd7eqd425oybweq.b32.i2p,2,54,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-07-29 13:18:31,2019-07-31 23:13:45,3475.233333333333,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,9
30020,nxpez755wsyvccr5bteitbqvrxshcrmhd3yecmtdhgrd47zmkbhq.b32.i2p,1,34,fc20deb4-7d50-11e9-9629-08002702eafd,2019-07-29 13:35:02,2019-08-03 21:07:56,7652.9,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,2
30118,6iczzfsapykyiftgsvjz4lmxw3quoqqb5l5tozpyhmzyqk72e42q.b32.i2p,1,5,fc20deb4-7d50-11e9-9629-08002702eafd,2019-07-29 21:45:03,2019-08-02 17:49:41,5524.633333333333,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,28
30216,rhhndytgapmqwcypptiulamjrdlptaecf7cp4rewr5croxveh7fa.b32.i2p,1,3,8dc195e6-7e07-11e9-af84-0800270851f6,2019-07-30 02:06:00,2019-07-30 04:55:33,169.55,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,1
30438,mynzv5qizaxz4funhd3whz5wsoph34id6r5wtlt26uu6c33ehraa.b32.i2p,1,169,8dc195e6-7e07-11e9-af84-0800270851f6,2019-07-30 14:05:38,2019-08-06 22:36:38,10591.0,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,1
30500,sckee3fupp7ofql2pyw5rc2m6hwtic33k52d234l7qodd5m6gsxa.b32.i2p,1,22,91f2d422-7e07-11e9-8770-080027530170,2019-07-30 19:30:03,2019-08-03 08:58:15,5128.2,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,62
30512,rtkrxwdc66rcgyjuwdqqd2dxetw6bqujpxvojkabdbmgwzuy7qia.b32.i2p,2,2,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-07-30 20:17:27,2019-07-30 22:02:08,104.68333333333334,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,1
30547,ptvgpexlstjnsu5dvdpqmk5m3f7v32yikfvtht2ooxflnn5mopja.b32.i2p,1,78,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-07-30 23:45:10,2019-08-03 15:34:51,5269.683333333333,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,72
30620,nw2kxqkgxnmeqdl5r6txmrbc7huafvjpvjpvswtyebv6ovk6fjaa.b32.i2p,1,2,8dc195e6-7e07-11e9-af84-0800270851f6,2019-07-31 02:06:27,2019-07-31 05:57:22,230.91666666666666,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,28
30621,ou6zvmpntqibtmwlgbiujxsel64h47unhf2p7ojkrnytwlh7hyma.b32.i2p,1,6,8dc195e6-7e07-11e9-af84-0800270851f6,2019-07-31 02:06:28,2019-07-31 08:08:15,361.78333333333336,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,1
30667,d5h5ajeg2qwjhwlccyrg7e3acsvvy6ie2xva4bhqikgxj6jyvroa.b32.i2p,1,66,fc20deb4-7d50-11e9-9629-08002702eafd,2019-07-31 02:35:03,2019-08-05 08:11:00,7535.95,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,28
30686,upk4yqiwi55ennbwfsyy5o2us23t4gmucxcsio2tmvh3lye5rmka.b32.i2p,1,62,91f2d422-7e07-11e9-8770-080027530170,2019-07-31 03:10:03,2019-08-05 02:21:05,7151.033333333334,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,1
31170,grcradv3yr47jooxylzgjlfoe7b5re2qew3sflaceakiejpyrifa.b32.i2p,1,12,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-08-01 09:25:16,2019-08-02 00:40:02,914.7666666666667,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,28
31174,t67ltngpvumj5y2yrpcmtw7qxvljm64uowx7j57raayzxhutpjgq.b32.i2p,1,8,fc20deb4-7d50-11e9-9629-08002702eafd,2019-08-01 09:35:02,2019-08-03 03:24:02,2509.0,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,341
31189,666xzh44njtf3jnan6q4scnf3nyxnc3jjanwe6wtcrbg3eghxr3q.b32.i2p,1,39,8dc195e6-7e07-11e9-af84-0800270851f6,2019-08-01 10:45:31,2019-08-03 03:25:48,2440.2833333333333,i2pProjectM3,FLOODFILL,FINISHED,13,0,0,34
31242,gbf6z7ma266j3mpwi5t52elz7d26w3ymb3jmeuseozgpbtstshfa.b32.i2p,1,2,91f2d422-7e07-11e9-8770-080027530170,2019-08-01 16:10:03,2019-08-02 12:20:19,1210.2666666666667,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,1
31321,i3ti26ynrz7p7fji3yfivrizzbg5jcs3zic2tvafim6nfw7nae7q.b32.i2p,1,59,fc20deb4-7d50-11e9-9629-08002702eafd,2019-08-01 22:35:05,2019-08-04 22:54:18,4339.216666666666,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,1
31440,ppjurkdrdenwxb5v3wlkp7uxcbvnpu7lpgbfphszaqv7sxg7rwoq.b32.i2p,1,2,91f2d422-7e07-11e9-8770-080027530170,2019-08-02 02:10:04,2019-08-02 14:54:07,764.05,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,180
31456,ys4kqvtuo4j4jra3sczgrascagc2zexhbscq6fasycf6bznnz7la.b32.i2p,1,1,fc20deb4-7d50-11e9-9629-08002702eafd,2019-08-02 02:20:03,2019-08-02 13:32:12,672.15,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,28
31527,vbudm4ujv7wzrugu62nr36erd7sf2bmtc4ccpud63vrv2rrjwf7q.b32.i2p,1,9,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-08-02 06:00:12,2019-08-02 15:25:33,565.35,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,23
31530,3gcqjez7jasxcsdorpobxfoithygcatepmnsza3ccfrpciufbpgq.b32.i2p,1,1,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-08-02 06:22:48,2019-08-02 07:10:33,47.75,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,1
31544,4hmigpu3wbjd76nylbu2ljlpdarcgrrg25mri5dvkyh437hfmb6a.b32.i2p,1,1,fc20deb4-7d50-11e9-9629-08002702eafd,2019-08-02 07:20:05,2019-08-02 11:13:19,233.23333333333332,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,4
31548,jtvazed3knkw2pau4h3vs2zr2jfdoylbhtivdj5s5a53ovaav4ba.b32.i2p,1,2,91f2d422-7e07-11e9-8770-080027530170,2019-08-02 07:50:01,2019-08-02 12:20:28,270.45,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,8
31630,q44saycndmgl7ueh7cjdmti6a7jjghctvxseaariorkqrzgfsj2a.b32.i2p,1,228,8dc195e6-7e07-11e9-af84-0800270851f6,2019-08-02 13:06:33,2019-08-12 11:56:51,14330.3,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,25
31686,aa6rwcmpryzxcluxlvbuvakuye3v64bjmahnvobhnzrx5tiogzda.b32.i2p,1,613,91f2d422-7e07-11e9-8770-080027530170,2019-08-02 16:40:04,2019-08-29 20:13:49,39093.75,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,2
31778,c3xsourh3iio7p666dw3pdf224z44mci3xzstn2utrh6lqmfymsq.b32.i2p,1,1,91f2d422-7e07-11e9-8770-080027530170,2019-08-02 23:05:04,2019-08-02 23:53:55,48.85,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,1
31800,bebwnbuysz5ptocn4zzwcgwzgmqt7qwr2ufyudcdzfoburbsuroa.b32.i2p,1,7,91f2d422-7e07-11e9-8770-080027530170,2019-08-03 01:55:02,2019-08-03 08:36:31,401.48333333333335,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,24
31801,4mucxjk5rxn2pmlgnjdbfdflhjmqqile5zxrltzl5o77mutl7jiq.b32.i2p,1,3,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-08-03 01:55:12,2019-08-03 04:25:29,150.28333333333333,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,2
31806,zxmu7cd2ju2gfsr32uiebsiixahowwgget6cxljklsqfxbwfgodq.b32.i2p,1,224,91f2d422-7e07-11e9-8770-080027530170,2019-08-03 02:00:16,2019-08-12 18:54:53,13974.616666666667,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,13
31865,wdoh7rf7i2ze7xqwocxtjrmwggazwci3xmp2ho3rjvgyxz4b7m3a.b32.i2p,1,3,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-08-03 02:07:16,2019-08-03 04:38:36,151.33333333333334,i2pProjectM2,FLOODFILL,FINISHED,1,0,0,1
31984,bbc77a4gecklgi7jmb7wmfbtqetat7kr33aqrkxzbu4we3bqq3ma.b32.i2p,1,12,fc20deb4-7d50-11e9-9629-08002702eafd,2019-08-03 07:50:08,2019-08-03 19:32:05,701.95,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,4
32025,orldtdnbfhjqr3qjbqlswlji4m3ab44dcuddspvf2qki6lfs56ua.b32.i2p,1,2,8dc195e6-7e07-11e9-af84-0800270851f6,2019-08-03 09:46:46,2019-08-03 11:39:10,112.4,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,2
32033,xuvtibxzj5aflzcvthtxpk4k7rfdxkp35hlsfzlwrxpira44r4xq.b32.i2p,1,1,91f2d422-7e07-11e9-8770-080027530170,2019-08-03 10:10:07,2019-08-03 14:44:51,274.73333333333335,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,28
32165,mrd3i35fvqlw3so74x67q5ba47ex2hlbzv5fmfspfif23fyqljha.b32.i2p,1,46,8dc195e6-7e07-11e9-af84-0800270851f6,2019-08-03 17:55:21,2019-08-05 18:05:48,2890.45,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,81
32168,m35kgq5zponh5vnmtbfuhmobt7of3nafelz2mtrscj7vicjmdzoa.b32.i2p,2,1,8dc195e6-7e07-11e9-af84-0800270851f6,2019-08-03 18:00:06,2019-08-03 19:45:52,105.76666666666667,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,137
32231,63hojgsrzugeerjhwfbvfg7llus63tbxlbqr6lq2v2czjpvpzada.b32.i2p,1,3,fc20deb4-7d50-11e9-9629-08002702eafd,2019-08-03 22:30:03,2019-08-04 04:17:35,347.53333333333336,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,28
32312,micjjvl7hdjtbhafkbodjep54k55lo3t5cilvhwfbypva5rymdda.b32.i2p,1,1,91f2d422-7e07-11e9-8770-080027530170,2019-08-04 02:05:09,2019-08-04 02:57:03,51.9,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,2
32369,7tnxtigb2qpnlrq3xydejvoyqr4wjl2zojl5ckyhgkqjknzmhbha.b32.i2p,1,1,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-08-04 02:13:15,2019-08-04 06:21:27,248.2,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,391
32415,24s4mfnpygf25bqe4x7rqhotj2fwvc3m3xmvuac5axvuzj6bcmaq.b32.i2p,1,2,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-08-04 04:00:12,2019-08-04 05:42:17,102.08333333333333,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,1
32427,q2l6a5mhgaul5l4neta374m4ofmsq6t7yxnjd3wa34zxloy5of7a.b32.i2p,1,1,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-08-04 04:32:25,2019-08-04 04:59:49,27.4,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,1
32645,tbi723i7aujgy37utb4vdzl4z7fwb3vkaenvxo2fx42bdhweqyuq.b32.i2p,1,1,91f2d422-7e07-11e9-8770-080027530170,2019-08-04 18:20:06,2019-08-04 21:47:40,207.56666666666666,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,28
32661,oidrgmrw4psn3rh5alvnkdhogxxik5knclpnyex7kfy2wuzrgkya.b32.i2p,1,8,91f2d422-7e07-11e9-8770-080027530170,2019-08-04 19:15:10,2019-08-05 04:51:13,576.05,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,28
32679,sl2nog4k34jajbd7axj6zmepihzjmbax64ijqwnue5du2h2wj3qa.b32.i2p,1,8,fc20deb4-7d50-11e9-9629-08002702eafd,2019-08-04 20:05:10,2019-08-05 04:16:00,490.8333333333333,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,24
32704,3lzixwiz3s2eljrzciec7o5rwk4wi433zpisy67obgyjjfzkqzrq.b32.i2p,1,5,8dc195e6-7e07-11e9-af84-0800270851f6,2019-08-04 21:25:12,2019-08-05 02:39:49,314.6166666666667,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,23
32727,ju2nhlxalj6tzjvsjtt5t4rvgduj36lb3vxabb7byht3rde7nauq.b32.i2p,1,2,8dc195e6-7e07-11e9-af84-0800270851f6,2019-08-04 23:22:10,2019-08-05 01:07:39,105.48333333333333,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,92
32766,5dnusisenwpuccqjcfjjvauz4abgxvsrc3sv6tgjgavkdkizcqnq.b32.i2p,1,1,91f2d422-7e07-11e9-8770-080027530170,2019-08-05 02:05:13,2019-08-05 03:03:10,57.95,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,1
32806,5doadwte5hal4kbryv2tu2fbaqvr7i24s6k6e2drcrmzeqlogqhq.b32.i2p,1,4,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-08-05 02:06:17,2019-08-05 08:21:23,375.1,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,28
32863,riz5ztjyumwat5mmdwesfxw55kthd2bd26djasp4d5lmcypgnnuq.b32.i2p,1,2,91f2d422-7e07-11e9-8770-080027530170,2019-08-05 02:20:04,2019-08-05 04:09:47,109.71666666666667,i2pProjectM4,FLOODFILL,FINISHED,13,0,0,25
32871,tsil6chamyo2t4h3g4d26pxr6xwzk6qag66ounmvsk5lxy3ronaq.b32.i2p,1,2,8dc195e6-7e07-11e9-af84-0800270851f6,2019-08-05 02:32:08,2019-08-05 03:57:00,84.86666666666666,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,1
32917,w7isgw5s7en243pv2otoczf6d7iirzzirpidlyxpvv3ljcljfm4q.b32.i2p,1,8,8dc195e6-7e07-11e9-af84-0800270851f6,2019-08-05 04:45:11,2019-08-05 12:53:00,487.81666666666666,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,2
33041,kdbggpdq6glx3opoldcv7jqgzry4wmaf2mvvwvdlbm3cfug4fdra.b32.i2p,1,24,8dc195e6-7e07-11e9-af84-0800270851f6,2019-08-05 12:07:16,2019-08-06 12:46:16,1479.0,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,2
33072,aygva6yyvmepq2rp7odi3tx77daipumtin6gapwfubaz53hjaroa.b32.i2p,1,2,8dc195e6-7e07-11e9-af84-0800270851f6,2019-08-05 15:00:12,2019-08-05 20:19:12,319.0,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,28
33209,axis6zcqacv7le2ms5xqaerecuk3jyrijifrstvxl3or5g5n4ova.b32.i2p,1,1,91f2d422-7e07-11e9-8770-080027530170,2019-08-06 01:55:11,2019-08-06 02:02:00,6.816666666666666,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,1
33230,bt2ycianlq5xweqkvsl2yd6ggfaz2qp3rfxc3etquamcxxidaqaa.b32.i2p,1,2,91f2d422-7e07-11e9-8770-080027530170,2019-08-06 02:05:12,2019-08-06 03:43:03,97.85,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,458
